id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,year,house_age,is_renovated,land_usage_ratio,privacy_score,dist_downtown,zip_wealth_rank,geo_cluster
1099611230,199000,4,1.5,1160,6400,1.0,0,0,4,7,1160,0,47.3036,-122.378,1160,6400,False,False,False,False,False,False,False,True,False,False,False,2014,40,0,0.18125,5.517241379310345,33.82409970671498,270000.0,19
1099760470,161700,4,1.75,1720,7200,1.0,0,0,3,7,1220,500,47.306,-122.375,1790,7200,False,False,False,False,True,False,False,False,False,False,False,2014,41,0,0.2388888888888889,4.022346368715084,33.53618339352202,270000.0,19
1099900020,368500,5,2.75,2530,7601,1.0,0,0,3,7,1520,1010,47.4683,-122.263,2400,7776,False,False,False,False,False,False,False,False,False,False,True,2014,23,0,0.33285094066570187,3.1670833333333333,16.187415730206432,259000.0,12
1099900030,325000,5,2.75,2400,7904,1.0,0,0,3,7,1450,950,47.4683,-122.263,2400,7475,False,False,True,False,False,False,False,False,False,False,False,2015,23,0,0.30364372469635625,3.2933333333333334,16.187415730206432,259000.0,12
1102000196,477000,4,2.75,1720,6270,2.0,0,0,3,8,1720,0,47.5458,-122.268,2130,8700,False,False,False,True,False,False,False,False,False,False,False,2014,37,0,0.2743221690590112,2.943661971830986,8.259981097828772,361431.0,26
1102000237,712500,4,2.75,2420,11201,1.0,0,1,3,8,1420,1000,47.5459,-122.265,3170,9385,False,False,True,False,False,False,False,False,False,False,False,2015,67,1,0.21605213820194624,3.5334384858044166,8.384079659784424,361431.0,26
1102000270,1080000,3,2.75,3890,7216,2.0,0,1,3,8,3260,630,47.5445,-122.266,2490,9920,False,False,False,False,False,True,False,False,False,False,False,2014,48,1,0.539079822616408,2.897991967871486,8.464972371810292,361431.0,26
1102000527,1437500,4,3.75,4410,9231,3.0,0,3,3,11,4410,0,47.5427,-122.265,2160,6600,False,False,False,False,False,False,False,True,False,False,False,2014,14,0,0.4777380565485863,4.273611111111111,8.671365786314778,361431.0,26
1102000759,755000,3,2.5,2420,8856,1.0,0,3,3,9,1620,800,47.5405,-122.263,2650,9750,False,False,False,False,False,False,False,False,True,False,False,2014,58,0,0.2732610659439928,3.34188679245283,8.957735855386293,361431.0,26
1102001055,518000,3,1.0,1270,6612,1.5,0,3,3,7,1270,0,47.5433,-122.264,2100,7680,False,False,True,False,False,False,False,False,False,False,False,2015,88,0,0.19207501512401695,3.1485714285714286,8.661142686135781,361431.0,26
1102001112,802500,4,2.25,1950,7000,1.0,0,1,3,8,1450,500,47.5426,-122.262,1840,6440,True,False,False,False,False,False,False,False,False,False,False,2015,58,0,0.2785714285714286,3.8043478260869565,8.81283158036195,361431.0,26
1105000011,367777,5,3.0,2140,5937,1.0,0,0,3,7,1280,860,47.5459,-122.27,1820,6710,False,False,False,False,False,False,False,False,False,False,True,2014,37,0,0.360451406434226,3.262087912087912,8.16441992631852,361431.0,26
1105000015,417000,2,1.0,920,6600,1.0,0,0,3,6,920,0,47.5452,-122.27,1510,5944,False,False,False,False,True,False,False,False,False,False,False,2014,96,1,0.1393939393939394,4.370860927152318,8.228480802749347,361431.0,26
1105000229,285000,5,3.0,2110,5260,2.0,0,0,3,7,1670,440,47.5449,-122.272,2110,5260,False,False,False,False,False,False,False,True,False,False,False,2014,13,0,0.4011406844106464,2.4928909952606637,8.172294856534801,361431.0,26
1105000233,255000,2,1.0,940,9330,1.0,0,0,3,6,940,0,47.5445,-122.273,1900,6145,False,False,False,False,False,False,False,True,False,False,False,2014,74,0,0.1007502679528403,4.910526315789474,8.168483747026368,361431.0,26
1105000296,230000,2,1.0,720,5913,1.0,0,0,3,6,720,0,47.5447,-122.27,1560,6600,False,False,False,False,False,False,False,False,False,False,True,2014,95,0,0.121765601217656,3.7903846153846152,8.27438320781327,361431.0,26
1105000360,320000,3,1.75,1960,11931,1.0,0,0,3,7,980,980,47.5432,-122.272,1460,4498,False,False,True,False,False,False,False,False,False,False,False,2015,61,0,0.1642779314391082,8.171917808219177,8.330652153296253,361431.0,26
1105000402,630000,4,3.0,3640,5096,2.0,0,0,3,8,2740,900,47.5428,-122.27,1910,9189,False,False,False,False,False,False,False,False,True,False,False,2014,5,0,0.7142857142857143,2.668062827225131,8.449874501168697,361431.0,26
1105000432,224000,3,1.5,1440,8370,1.0,0,0,3,7,1440,0,47.5418,-122.275,1440,8370,False,False,False,False,False,False,True,False,False,False,False,2014,38,0,0.17204301075268819,5.8125,8.344279509203245,361431.0,26
1105000588,349500,3,1.0,1400,3538,1.0,0,0,3,7,800,600,47.5405,-122.27,1620,6331,False,False,True,False,False,False,False,False,False,False,False,2015,62,0,0.395703787450537,2.1839506172839505,8.664448429477785,361431.0,26
1105000787,240000,3,2.25,1410,7290,1.0,0,0,3,7,940,470,47.5396,-122.274,1550,7375,False,False,False,False,False,False,False,True,False,False,False,2014,35,0,0.1934156378600823,4.703225806451613,8.59298977011669,361431.0,26
1109000040,315000,3,2.0,1300,3731,1.0,0,0,3,7,900,400,47.5374,-122.27,1300,3731,False,False,False,True,False,False,False,False,False,False,False,2014,22,0,0.34843205574912894,2.87,8.957078207860555,361431.0,26
1109000175,370000,4,2.0,1950,3757,1.0,0,0,4,6,1160,790,47.5372,-122.269,1720,3757,False,False,False,True,False,False,False,False,False,False,False,2015,107,0,0.5190311418685121,2.1843023255813954,9.015248751698302,361431.0,26
1112000031,715000,3,2.25,1990,4977,3.0,0,0,3,9,1990,0,47.5404,-122.268,1280,5000,False,True,False,False,False,False,False,False,False,False,False,2015,3,0,0.39983926059875424,3.88828125,8.755324174481313,361431.0,26
1112700060,399900,3,1.75,1260,12750,1.0,0,0,3,7,1260,0,47.7289,-122.233,1460,7865,False,True,False,False,False,False,False,False,False,False,False,2015,36,0,0.0988235294117647,8.732876712328768,15.531154841449483,445950.0,48
1112700130,410000,3,1.75,1440,8560,1.0,0,0,4,7,1440,0,47.7296,-122.232,1460,7560,False,False,False,False,False,False,False,False,False,False,False,2015,36,0,0.16822429906542055,5.863013698630137,15.63531243654855,445950.0,48
1112700150,405000,3,1.75,1260,7373,1.0,0,0,4,7,1260,0,47.7296,-122.233,1360,7373,False,False,False,False,False,False,False,False,False,False,False,2015,36,0,0.170893801708938,5.421323529411764,15.599552270200144,445950.0,48
1112700170,425000,2,1.0,1300,11080,1.0,0,0,4,7,1300,0,47.7281,-122.233,1600,9259,True,False,False,False,False,False,False,False,False,False,False,2015,60,0,0.11732851985559567,6.925,15.453095725737303,445950.0,48
1115100169,315000,3,1.75,1900,7076,1.0,0,0,3,7,1130,770,47.7569,-122.326,1540,10113,False,False,False,False,False,False,False,False,False,False,True,2014,38,0,0.26851328434143584,4.594805194805195,16.763296631397814,381500.0,39
1115100278,420000,3,1.5,1540,7506,1.0,0,0,5,7,1540,0,47.7565,-122.325,2180,7653,False,True,False,False,False,False,False,False,False,False,False,2015,54,0,0.20516919797495337,3.443119266055046,16.721047512595888,381500.0,39
1115400090,610000,3,2.5,2060,8893,2.0,0,0,3,8,2060,0,47.5615,-122.165,2650,8500,False,False,False,False,False,False,True,False,False,False,False,2014,28,0,0.23164286517485663,3.3558490566037738,13.48248707099282,779500.0,49
1115450240,360000,4,2.5,2160,9528,2.0,0,0,3,9,2160,0,47.3341,-122.255,2280,9937,False,False,False,False,False,False,False,False,True,False,False,2014,23,0,0.22670025188916876,4.178947368421053,30.806138926128668,258000.0,66
1115600130,415000,4,2.5,2891,6499,2.0,0,0,3,9,2891,0,47.3359,-122.257,2550,8383,False,False,False,False,False,False,False,True,False,False,False,2014,1,0,0.44483766733343594,2.5486274509803923,30.58146187210449,258000.0,66
1115700040,713500,5,2.75,2920,9163,1.0,0,0,4,8,1520,1400,47.5668,-122.169,2250,9163,False,False,False,False,False,False,False,False,False,False,True,2014,39,0,0.31867292371494055,4.072444444444445,12.99312326401302,779500.0,49
1115750190,770000,3,2.5,3680,35617,1.0,0,0,3,10,2390,1290,47.7213,-122.12,3570,35633,False,False,False,False,False,True,False,False,False,False,False,2014,30,0,0.10332144762332594,9.976750700280112,20.398348028372723,620000.0,11
1115800110,524000,3,1.5,1310,9471,1.0,0,0,4,8,1310,0,47.6644,-122.148,2100,9449,False,False,False,False,False,False,False,False,False,False,False,2015,45,0,0.13831696758526027,4.51,15.236927222750868,620000.0,68
1115800440,525000,4,1.75,1650,8560,1.0,0,0,3,8,1650,0,47.6652,-122.146,1700,8560,False,False,False,False,False,False,False,True,False,False,False,2014,45,0,0.1927570093457944,5.035294117647059,15.410290277570153,620000.0,68
1115810060,585188,3,2.25,2230,10026,1.0,0,0,3,8,1430,800,47.6647,-122.153,2230,9340,False,False,False,False,False,False,False,False,False,False,True,2014,40,0,0.22242170357071614,4.495964125560538,14.913091523296794,620000.0,68
1117000050,250000,3,2.25,1900,9990,1.0,0,0,3,7,1300,600,47.3478,-122.298,1900,9990,False,True,False,False,False,False,False,False,False,False,False,2015,54,0,0.19019019019019018,5.257894736842105,28.84683438897385,263000.0,41
1117000150,270000,3,2.25,2140,9990,1.0,0,0,4,8,2140,0,47.3484,-122.298,2060,9990,False,True,False,False,False,False,False,False,False,False,False,2015,53,0,0.21421421421421422,4.849514563106796,28.780380554795357,263000.0,41
1117200170,715000,4,3.5,3260,110579,2.0,0,0,3,10,3260,0,47.6436,-121.997,3470,97895,False,False,False,False,False,False,False,True,False,False,False,2014,18,0,0.02948118539686559,31.8671469740634,25.45548473821321,610000.0,60
1117200190,775000,3,2.5,3010,74390,2.0,0,0,3,10,3010,0,47.6442,-121.999,3240,109771,False,False,False,False,False,False,True,False,False,False,False,2014,17,0,0.04046242774566474,22.959876543209877,25.318531594480614,610000.0,60
1117200390,1150000,4,4.0,4460,103382,2.0,0,0,3,11,4460,0,47.634,-121.997,3470,88519,False,False,False,True,False,False,False,False,False,False,False,2014,14,0,0.04314097231626395,29.79308357348703,25.305305922098828,610000.0,60
1117200550,760000,3,2.75,3530,69834,2.0,0,0,3,10,3530,0,47.6377,-121.995,3560,74256,False,False,False,False,False,False,False,False,True,False,False,2014,21,0,0.05054844345161383,19.61629213483146,25.506437487860183,610000.0,60
1117300050,537000,3,2.0,1550,27003,1.5,0,0,3,8,1550,0,47.606,-122.056,2400,27003,False,True,False,False,False,False,False,False,False,False,False,2015,33,0,0.057401029515239045,11.25125,20.69929035725803,635000.0,2
1118000080,1925000,4,3.75,3600,16101,1.0,0,0,3,9,3600,0,47.6308,-122.287,3650,9506,False,True,False,False,False,False,False,False,False,False,False,2015,64,0,0.22358859698155395,4.4112328767123286,4.348471052898738,940000.0,14
1118000110,2453500,4,3.5,4730,13586,1.5,0,0,5,10,4270,460,47.6319,-122.288,3710,8828,False,False,False,True,False,False,False,False,False,False,False,2014,80,0,0.34815250993669955,3.6619946091644207,4.369436291747116,940000.0,14
1118000301,2890000,4,4.0,5780,7173,2.0,0,0,3,11,4130,1650,47.6374,-122.288,3930,7994,False,False,False,False,False,False,False,False,False,False,True,2014,7,0,0.8057995260002788,1.8251908396946566,4.791683957285797,940000.0,14
1118000320,3400000,4,4.0,4260,11765,2.0,0,0,3,11,3280,980,47.638,-122.288,4260,10408,False,False,False,True,False,False,False,False,False,False,False,2015,76,1,0.36209094772630684,2.761737089201878,4.840194283507335,940000.0,14
1118000340,3000000,5,3.75,4590,11265,2.0,0,0,4,11,3450,1140,47.6389,-122.288,3870,8996,False,False,True,False,False,False,False,False,False,False,False,2015,88,0,0.40745672436750996,2.9108527131782944,4.913760357892166,940000.0,14
1118000465,1810000,3,3.5,3780,8295,2.0,0,0,3,9,2430,1350,47.6394,-122.29,3780,9127,False,True,False,False,False,False,False,False,False,False,False,2015,64,0,0.45569620253164556,2.1944444444444446,4.856333819119282,940000.0,14
1118000935,1738000,4,2.25,2920,6513,2.0,0,0,4,9,2260,660,47.638,-122.29,4510,9248,False,False,False,False,False,True,False,False,False,False,False,2014,78,0,0.4483341010287118,1.4441241685144124,4.739102501483884,940000.0,14
1118001201,2300000,4,2.5,3370,8402,1.0,0,0,5,10,2240,1130,47.6349,-122.29,3190,8700,False,False,False,False,False,False,False,False,False,False,False,2015,53,0,0.4010949773863366,2.6338557993730407,4.48784541222299,940000.0,14
1118001295,2200000,4,3.0,3540,11098,2.0,0,0,3,10,3000,540,47.634,-122.288,3430,8214,False,False,False,False,False,False,False,False,False,False,True,2014,75,0,0.31897639214272844,3.2355685131195333,4.525556866916252,940000.0,14
1118001360,1475000,3,2.75,3910,7080,1.0,0,0,5,9,1970,1940,47.6324,-122.289,3480,7370,True,False,False,False,False,False,False,False,False,False,False,2015,66,0,0.5522598870056498,2.0344827586206895,4.350041287286666,940000.0,14
1118001408,2544750,5,4.75,5410,13431,2.0,0,0,4,10,5050,360,47.6306,-122.288,3750,11596,False,False,False,False,False,False,False,False,False,True,False,2014,74,0,0.40279949370858464,3.5816,4.276325247918357,940000.0,14
1118001560,1910000,4,3.0,4460,6833,2.0,0,0,3,10,3140,1320,47.6342,-122.289,3130,7450,False,False,False,False,False,True,False,False,False,False,False,2014,60,1,0.6527147665739792,2.1830670926517572,4.48650889429411,940000.0,14
1118001820,1142000,4,3.25,2500,5801,1.5,0,0,3,8,1960,540,47.632,-122.29,3670,7350,False,False,False,False,True,False,False,False,False,False,False,2014,89,0,0.4309601792794346,1.5806539509536786,4.264637082333774,940000.0,14
1118001835,1715000,4,2.5,3070,7207,2.0,0,0,4,10,2670,400,47.6325,-122.29,3190,7523,False,False,False,False,False,False,False,False,False,False,True,2014,88,0,0.42597474677396974,2.2592476489028215,4.302223205803695,940000.0,14
1118002000,2466350,5,4.75,6390,13180,2.0,0,0,3,10,4560,1830,47.6312,-122.291,4010,8137,False,False,False,False,True,False,False,False,False,False,False,2014,75,0,0.48482549317147194,3.2867830423940148,4.1493846069298135,940000.0,14
1118002090,1600000,3,4.25,2820,7200,2.0,0,0,4,10,2460,360,47.6298,-122.29,3300,7522,False,False,False,False,True,False,False,False,False,False,False,2014,85,0,0.39166666666666666,2.1818181818181817,4.104119290177881,940000.0,14
1118500010,875000,5,3.25,4230,21455,2.0,0,0,3,10,2720,1510,47.6375,-122.015,3280,22393,False,True,False,False,False,False,False,False,False,False,False,2015,25,0,0.1971568398974598,6.541158536585366,24.01938517863183,635000.0,70
1120069036,325000,3,2.25,1570,43350,1.0,0,3,4,7,1570,0,47.2377,-122.016,1570,220849,False,False,False,False,False,False,False,False,False,False,True,2014,48,0,0.03621683967704729,27.611464968152866,47.37640139763406,275000.0,3
1120069059,475000,3,1.5,1790,229125,2.0,0,3,3,7,1790,0,47.2309,-122.009,1970,216928,False,False,False,False,False,False,False,True,False,False,False,2014,28,0,0.007812329514457174,116.30710659898477,48.29556188070624,275000.0,3
1121000095,320000,2,1.0,1120,5329,1.0,0,1,3,6,750,370,47.5421,-122.378,1530,5330,False,False,False,False,False,False,False,False,False,True,False,2014,86,0,0.21017076374554325,3.4830065359477125,7.915710860515811,398000.0,79
1121000357,1085000,4,3.0,3410,6541,2.0,0,2,3,9,2680,730,47.5416,-122.38,2300,6345,False,False,False,False,False,False,True,False,False,False,False,2014,8,0,0.5213270142180095,2.8439130434782607,8.031808389855819,398000.0,79
1121000414,750000,4,2.75,3150,6343,1.0,0,3,3,8,1810,1340,47.5424,-122.381,2250,6343,False,False,False,False,False,False,False,True,False,False,False,2014,39,0,0.4966104367018761,2.819111111111111,7.986514657512715,398000.0,79
1121039059,503000,2,1.75,2860,59612,1.0,1,4,3,8,1510,1350,47.3276,-122.389,2720,59612,False,False,False,True,False,False,False,False,False,False,False,2014,67,1,0.047976917399181376,21.916176470588237,31.272775338192353,270000.0,19
1121039105,399950,4,3.0,2150,64694,1.0,0,0,3,8,1450,700,47.3268,-122.388,2430,59612,False,False,False,False,False,False,False,False,False,False,True,2014,46,0,0.033233375583516245,26.62304526748971,31.350738550230357,270000.0,19
1121059030,559000,3,2.5,3110,217800,2.0,0,0,3,9,3110,0,47.3281,-122.124,2220,217800,False,False,False,False,False,False,False,False,True,False,False,2014,14,0,0.014279155188246098,98.10810810810811,34.65462543066995,303000.0,47
1122059037,380000,3,1.75,1560,104108,1.0,0,0,3,7,1250,310,47.4016,-122.131,2000,110957,False,False,True,False,False,False,False,False,False,False,False,2015,45,0,0.014984439236177816,52.054,27.30884486009946,298000.0,10
1123049053,360000,4,2.5,1840,9611,2.0,0,0,3,7,1840,0,47.4964,-122.251,1830,8505,True,False,False,False,False,False,False,False,False,False,False,2015,19,0,0.19144729996878576,5.251912568306011,13.642196292763392,277554.0,18
1123049126,227000,3,1.0,1340,10035,1.0,0,0,3,7,1340,0,47.4916,-122.254,2090,10035,False,False,False,False,False,False,False,False,False,False,True,2014,56,0,0.13353263577478824,4.801435406698564,14.026422157571258,277554.0,18
1123049232,279000,5,2.5,2690,5557,2.0,0,0,3,7,2690,0,47.4914,-122.253,2090,10500,False,False,False,False,True,False,False,False,False,False,False,2014,3,0,0.4840741407234119,2.658851674641148,14.07811803636981,277554.0,18
1123059116,518000,4,2.5,2790,9910,2.0,0,0,3,8,2790,0,47.4891,-122.141,2590,9910,False,True,False,False,False,False,False,False,False,False,False,2015,12,0,0.2815338042381433,3.8262548262548264,19.371642558039454,429000.0,61
1124000005,499000,3,2.5,2090,8505,2.0,0,0,3,8,2090,0,47.7195,-122.371,1640,8100,False,False,False,False,False,False,False,True,False,False,False,2014,64,1,0.24573780129335684,5.185975609756097,12.930812069109129,580000.0,67
1124000050,461000,4,1.0,1260,8505,1.5,0,0,5,7,1260,0,47.7181,-122.371,1480,8100,False,False,False,False,False,True,False,False,False,False,False,2014,64,0,0.14814814814814814,5.746621621621622,12.779198272215112,580000.0,67
1125049140,1250000,3,2.5,2710,13120,1.0,0,0,3,10,2710,0,47.6718,-122.256,3130,13566,False,False,False,False,False,False,False,False,False,False,False,2015,56,0,0.20655487804878048,4.1916932907348246,9.25833948343476,665000.0,58
1125069064,700000,4,2.5,2770,89298,2.0,0,0,3,8,2770,0,47.6624,-122.01,2650,89298,False,True,False,False,False,False,False,False,False,False,False,2015,11,0,0.031019731684920154,33.69735849056604,24.930789580444745,610000.0,51
1125069086,753000,3,2.5,3070,223463,2.0,0,0,3,9,3070,0,47.664,-121.993,3640,223463,False,False,True,False,False,False,False,False,False,False,False,2015,12,0,0.013738292245248654,61.39093406593407,26.20855825676337,610000.0,60
1125069102,1250000,4,3.0,3310,217800,1.5,0,0,3,9,3310,0,47.6616,-121.999,2810,217800,False,False,True,False,False,False,False,False,False,False,False,2015,26,0,0.01519742883379247,77.50889679715303,25.708256898303635,610000.0,60
1125069134,825000,3,2.25,2980,86636,1.0,0,0,3,9,2230,750,47.6627,-122.003,2980,107157,False,False,True,False,False,False,False,False,False,False,False,2015,26,0,0.03439678655524262,29.07248322147651,25.447038620127994,610000.0,60
1125079088,455000,2,1.0,1330,92782,1.0,0,0,2,6,1330,0,47.6624,-121.868,1280,168141,False,False,True,False,False,False,False,False,False,False,False,2015,65,0,0.014334676984759974,72.4859375,35.33191293270129,420850.0,64
1126049053,770000,4,2.75,3820,26300,2.0,0,0,3,9,2850,970,47.7618,-122.261,1860,12136,False,False,False,False,False,False,False,False,False,True,False,2014,1,0,0.1452471482889734,14.13978494623656,18.102074773251733,434000.0,5
1126049095,450000,3,2.5,2820,10208,1.0,0,1,4,8,1410,1410,47.7609,-122.26,1540,10684,False,False,False,False,False,False,False,True,False,False,False,2014,61,0,0.2762539184952978,6.628571428571429,18.02872971808867,434000.0,5
1126049103,415000,3,1.5,1860,9003,1.0,0,0,3,7,1490,370,47.7624,-122.26,2090,11574,False,False,False,False,False,False,True,False,False,False,False,2014,60,0,0.20659780073308898,4.307655502392344,18.18791776855047,434000.0,5
1126049105,330000,4,1.0,1360,13372,1.0,0,0,3,7,1360,0,47.7622,-122.263,1540,10283,False,False,False,True,False,False,False,False,False,False,False,2014,60,0,0.1017050553395154,8.683116883116883,18.101234548514668,434000.0,5
1126059007,865000,3,2.25,2670,150270,2.0,0,0,3,9,2670,0,47.7601,-122.134,3080,81054,False,True,False,False,False,False,False,False,False,False,False,2015,30,0,0.017768017568376922,48.78896103896104,22.644450572505548,530000.0,74
1126059022,667400,4,2.5,2660,40312,2.0,0,0,4,8,2660,0,47.7532,-122.139,2650,45302,False,False,False,False,False,True,False,False,False,False,False,2014,38,0,0.06598531454653701,15.212075471698114,21.821241350840356,530000.0,74
1126059091,624000,3,2.5,2510,47044,1.0,0,0,4,7,1910,600,47.7531,-122.14,2510,42803,False,False,False,False,False,False,False,True,False,False,False,2014,40,0,0.053354306606581074,18.742629482071713,21.76337868389981,530000.0,74
1126059095,880000,3,2.0,2130,35169,1.0,0,0,4,8,2130,0,47.7489,-122.123,2860,43560,False,False,False,True,False,False,False,False,False,False,False,2014,26,0,0.060564701868122496,12.296853146853147,22.290173952058602,530000.0,74
1126059170,760500,4,2.25,2310,36136,2.0,0,0,4,9,2310,0,47.7506,-122.122,3930,36136,True,False,False,False,False,False,False,False,False,False,False,2015,38,0,0.06392517157405357,9.194910941475827,22.477279964811117,530000.0,74
1130000005,1600000,3,2.25,3170,5000,2.0,0,0,5,10,2230,940,47.6349,-122.318,3170,5400,False,False,False,False,False,True,False,False,False,False,False,2014,40,0,0.634,1.5772870662460567,3.3617200997455776,690000.0,14
1133000050,362000,4,2.5,2360,7370,1.0,0,0,3,7,1460,900,47.7201,-122.308,1590,9906,False,False,True,False,False,False,False,False,False,False,False,2015,30,0,0.3202170963364993,4.635220125786163,12.79305096581619,425000.0,65
1133000235,450000,6,2.25,3550,11780,1.0,0,0,4,8,2960,590,47.7218,-122.312,2360,8850,False,False,False,False,True,False,False,False,False,False,False,2014,67,0,0.30135823429541597,4.991525423728813,12.941965568967792,425000.0,65
1133000542,425000,3,2.25,1670,9500,1.0,0,0,3,7,1170,500,47.7253,-122.309,1470,9500,False,False,False,False,False,False,True,False,False,False,False,2014,38,0,0.17578947368421052,6.462585034013605,13.355813120275636,425000.0,65
1133000671,315000,3,1.0,960,6634,1.0,0,0,3,6,960,0,47.7264,-122.31,1570,7203,False,False,False,False,True,False,False,False,False,False,False,2014,63,0,0.1447090744648779,4.22547770700637,13.467697481397025,425000.0,65
1133000694,325000,4,1.75,1670,9500,1.0,0,0,3,7,1670,0,47.7254,-122.31,1620,9500,False,True,False,False,False,False,False,False,False,False,False,2015,39,0,0.17578947368421052,5.864197530864198,13.357354220595083,425000.0,65
1136100006,625000,2,1.5,1110,118047,1.0,0,0,3,7,1110,0,47.7467,-122.128,2970,43500,False,False,False,False,False,False,False,False,False,False,False,2015,54,0,0.00940303438460952,39.746464646464645,21.85355763976034,530000.0,74
1136100045,494950,2,1.75,2220,33000,1.0,0,0,4,8,2220,0,47.7403,-122.129,2220,33000,False,False,False,False,False,False,False,False,True,False,False,2014,45,0,0.06727272727272728,14.864864864864865,21.29775419439982,530000.0,74
1136100062,585000,4,3.25,2400,29252,2.0,0,0,4,8,2400,0,47.743,-122.131,2280,45000,False,False,False,True,False,False,False,False,False,False,False,2014,33,0,0.08204567209079722,12.829824561403509,21.40313638584648,530000.0,74
1136100072,455000,4,1.75,1790,45738,1.0,0,0,3,8,1410,380,47.7453,-122.129,1870,47480,True,False,False,False,False,False,False,False,False,False,False,2015,39,0,0.039135948226857314,24.458823529411763,21.69013115313244,530000.0,74
1136100087,818000,4,2.5,4020,44431,2.0,0,0,3,10,4020,0,47.7467,-122.132,3440,52900,True,False,False,False,False,False,False,False,False,False,False,2015,28,0,0.09047736940424478,12.915988372093024,21.645211119330337,530000.0,74
1137300340,674250,4,2.5,2780,35000,1.0,0,0,4,9,2780,0,47.7386,-122.091,2740,35072,False,False,False,False,False,False,False,False,False,True,False,2014,30,0,0.07942857142857143,12.773722627737227,23.294460589360384,530000.0,46
1137300890,700500,3,2.5,2560,35265,2.0,0,0,3,9,2560,0,47.7354,-122.095,2820,35496,False,False,False,False,False,False,False,False,False,False,True,2014,34,0,0.07259322274209556,12.50531914893617,22.838063824612114,530000.0,46
1137300900,749950,4,2.75,3110,35235,2.0,0,0,4,9,3110,0,47.7355,-122.095,2790,35445,False,False,False,False,True,False,False,False,False,False,False,2014,32,0,0.08826450972044841,12.629032258064516,22.845046986700584,530000.0,46
1137301780,580000,3,2.5,2180,40278,2.0,0,0,3,9,2180,0,47.733,-122.09,2630,40000,False,False,False,False,False,False,False,False,False,True,False,2014,30,0,0.0541238393167486,15.314828897338403,22.96582498368782,530000.0,46
1137400460,455000,4,2.5,2950,4502,2.0,0,0,3,7,2950,0,47.5002,-122.151,2360,4502,False,False,False,False,True,False,False,False,False,False,False,2014,10,0,0.655264326965793,1.9076271186440679,17.989886165727206,429000.0,61
1137450120,487500,4,2.5,2810,6296,2.0,0,0,3,9,2810,0,47.5019,-122.151,2850,6140,False,False,False,False,False,True,False,False,False,False,False,2014,2,0,0.4463151207115629,2.2091228070175437,17.86643934336802,429000.0,61
1137500070,745000,4,2.5,2760,13093,2.0,0,0,4,9,2760,0,47.5845,-122.06,2810,13545,False,False,False,False,False,False,False,True,False,False,False,2014,26,0,0.21079966394256472,4.659430604982206,20.545770581534974,739999.5,2
1137500090,763776,4,2.5,2750,16139,2.0,0,0,3,9,2750,0,47.5843,-122.06,2810,13093,False,False,False,False,False,False,True,False,False,False,False,2014,26,0,0.1703946960778239,5.743416370106762,20.548432941350033,739999.5,2
1137600190,255000,3,2.0,1290,13282,1.0,0,0,3,7,1290,0,47.3787,-122.169,1290,12357,False,False,True,False,False,False,False,False,False,False,False,2015,37,0,0.09712392711940973,10.296124031007752,28.108623290628262,280000.0,10
1137610140,505000,3,2.5,2340,5957,2.0,0,0,3,8,2340,0,47.7347,-122.236,2340,6604,False,False,False,False,True,False,False,False,False,False,False,2014,20,0,0.39281517542387107,2.5457264957264956,15.998176957659492,434000.0,48
1137800230,450000,3,2.5,2910,17172,2.0,0,0,3,10,2910,0,47.2789,-122.331,2910,20048,False,False,False,True,False,False,False,False,False,False,False,2014,26,0,0.1694619147449336,5.901030927835052,36.394193507373295,263000.0,21
1137800460,465000,3,2.5,2870,25663,2.0,0,0,3,10,2870,0,47.2769,-122.333,2950,24347,False,False,False,False,False,False,False,False,False,False,True,2014,27,0,0.1118341581264856,8.699322033898305,36.616551900942355,263000.0,21
1138000070,370000,3,1.5,1320,7201,1.0,0,0,3,7,1320,0,47.7126,-122.211,1380,7201,False,False,False,False,False,False,False,False,False,True,False,2014,44,0,0.18330787390640188,5.2181159420289855,14.907521147169094,445950.0,48
1138000160,343000,3,1.0,1120,7250,1.0,0,0,4,7,1120,0,47.7143,-122.211,1340,7302,False,False,False,False,False,False,False,True,False,False,False,2014,43,0,0.15448275862068966,5.41044776119403,15.05789331470363,445950.0,48
1138000250,350000,3,1.5,980,7790,1.0,0,0,5,7,980,0,47.7141,-122.213,1390,7280,False,False,False,True,False,False,False,False,False,False,False,2014,46,0,0.1258023106546855,5.60431654676259,14.95031120944195,445950.0,48
1138000410,307500,3,1.0,980,6530,1.0,0,0,3,7,980,0,47.7133,-122.213,1220,6723,False,False,False,False,False,False,False,True,False,False,False,2014,46,0,0.15007656967840735,5.352459016393443,14.879057913558112,445950.0,48
1138000830,310000,3,1.0,1990,7173,1.0,0,0,3,7,1990,0,47.7116,-122.213,1320,7245,False,False,False,False,False,False,False,True,False,False,False,2014,43,0,0.27742924857103024,5.4340909090909095,14.728284042925663,445950.0,48
1138010170,350000,3,1.0,860,7030,1.0,0,0,3,7,860,0,47.7151,-122.211,1360,7500,False,False,False,False,False,False,True,False,False,False,False,2014,42,0,0.12233285917496443,5.169117647058823,15.128956787666006,445950.0,48
